Route,transportation_mode,avg_cost,avg_carbon,on_time_percent,shipment_count
PORT_142 -> PORT_054,Rail,39245.94,4902.25,100.0,1
PORT_142 -> PORT_055,Sea,13340.2,602.59,50.0,2
PORT_142 -> PORT_056,Sea,4137.26,258.92,100.0,1
PORT_142 -> PORT_058,Air,33432.53,2160.49,100.0,1
PORT_142 -> PORT_059,Rail,16092.48,1565.98,100.0,1
PORT_142 -> PORT_059,Road,17671.93,2623.74,100.0,1
PORT_142 -> PORT_061,Sea,10459.68,3216.61,100.0,1
PORT_142 -> PORT_062,Road,27881.26,2774.45,100.0,2
PORT_142 -> PORT_063,Air,27366.73,89.61,0.0,1
PORT_142 -> PORT_063,Multimodal,42290.8,3854.78,100.0,1
PORT_142 -> PORT_063,Sea,10866.95,735.43,100.0,1
PORT_142 -> PORT_067,Multimodal,22384.27,3886.6,100.0,1
PORT_142 -> PORT_068,Sea,29368.77,1298.96,100.0,1
PORT_142 -> PORT_070,Road,4221.53,1778.84,100.0,1
PORT_142 -> PORT_071,Road,5940.86,771.73,100.0,1
PORT_142 -> PORT_072,Rail,3154.48,1944.77,100.0,1
PORT_142 -> PORT_074,Sea,31340.77,582.31,0.0,1
PORT_142 -> PORT_079,Rail,27552.48,3077.88,100.0,1
PORT_142 -> PORT_080,Sea,2401.94,4340.22,100.0,1
PORT_142 -> PORT_081,Road,23111.02,221.54,0.0,1
PORT_142 -> PORT_082,Multimodal,17500.84,3054.53,100.0,1
PORT_142 -> PORT_085,Multimodal,48963.25,3713.7,0.0,1
PORT_142 -> PORT_086,Road,529.48,718.32,100.0,1
PORT_142 -> PORT_087,Road,14178.65,1467.17,100.0,2
PORT_142 -> PORT_088,Multimodal,19093.47,3275.63,100.0,1
PORT_142 -> PORT_089,Air,36071.98,3658.23,0.0,1
PORT_142 -> PORT_094,Air,16343.7,3631.31,100.0,1
PORT_142 -> PORT_096,Rail,44130.07,4546.56,100.0,1
PORT_142 -> PORT_098,Rail,38507.37,288.96,100.0,1
PORT_142 -> PORT_098,Road,10304.33,1255.16,100.0,1
PORT_142 -> PORT_103,Multimodal,21482.9,4447.78,100.0,1
PORT_142 -> PORT_109,Sea,47996.22,3436.36,0.0,1
PORT_142 -> PORT_113,Air,13888.7,4060.62,100.0,1
PORT_142 -> PORT_116,Sea,26918.09,3713.58,100.0,1
PORT_142 -> PORT_118,Multimodal,8640.39,3574.43,100.0,1
PORT_142 -> PORT_120,Sea,20723.51,1213.35,100.0,1
PORT_142 -> PORT_125,Multimodal,12236.2,1825.71,0.0,1
PORT_142 -> PORT_132,Rail,4763.65,2777.42,0.0,1
PORT_142 -> PORT_137,Air,9782.5,2046.25,100.0,1
PORT_142 -> PORT_138,Sea,20045.21,2376.79,100.0,1
PORT_142 -> PORT_139,Rail,47252.63,1940.24,100.0,1
PORT_142 -> PORT_140,Air,9954.44,1716.47,100.0,1
PORT_142 -> PORT_141,Air,23302.38,4260.58,100.0,1
PORT_142 -> PORT_142,Rail,11197.31,319.94,100.0,1
PORT_142 -> PORT_142,Sea,24355.02,826.64,100.0,1
PORT_142 -> PORT_145,Road,36623.98,3770.51,100.0,1
PORT_142 -> PORT_145,Sea,2561.81,4220.81,100.0,1
PORT_142 -> PORT_148,Air,38978.01,1526.39,100.0,1
PORT_142 -> PORT_149,Road,10010.97,699.38,100.0,1
PORT_142 -> PORT_150,Rail,23966.88,4869.11,100.0,1
PORT_142 -> PORT_151,Rail,10576.46,2695.19,100.0,2
PORT_142 -> PORT_153,Sea,14994.79,1357.14,0.0,1
PORT_142 -> PORT_156,Multimodal,21524.79,1195.55,100.0,1
PORT_142 -> PORT_159,Multimodal,29664.45,3531.32,100.0,1
PORT_142 -> PORT_160,Air,4994.9,3860.47,100.0,1
PORT_142 -> PORT_160,Road,42282.48,2011.84,100.0,1
PORT_142 -> PORT_161,Multimodal,18942.07,2831.76,100.0,1
PORT_142 -> PORT_161,Rail,26149.07,1590.02,0.0,1
PORT_142 -> PORT_162,Sea,14673.34,414.92,0.0,1
PORT_142 -> PORT_167,Rail,28020.0,3608.12,100.0,1
PORT_142 -> PORT_169,Sea,19550.93,332.65,0.0,1
PORT_142 -> PORT_170,Road,23426.41,3962.9,100.0,1
PORT_142 -> PORT_173,Road,35228.9,3527.99,100.0,1
PORT_142 -> PORT_176,Road,11752.88,1397.55,100.0,1
PORT_142 -> PORT_177,Air,49169.18,3008.47,100.0,1
PORT_142 -> PORT_177,Multimodal,25980.82,157.62,100.0,1
PORT_142 -> PORT_178,Multimodal,2068.03,1637.2,100.0,1
PORT_142 -> PORT_183,Air,23472.99,594.23,100.0,1
PORT_142 -> PORT_187,Rail,33592.68,4596.83,100.0,1
PORT_142 -> PORT_188,Multimodal,33751.4,2791.79,100.0,1
PORT_142 -> PORT_196,Air,37431.32,2377.52,100.0,1
PORT_142 -> PORT_196,Sea,26842.26,2317.32,100.0,1
PORT_143 -> PORT_002,Rail,16203.04,2524.97,100.0,1
PORT_143 -> PORT_002,Road,1054.71,2549.84,100.0,1
PORT_143 -> PORT_010,Multimodal,9940.56,4184.18,100.0,1
PORT_143 -> PORT_010,Road,49320.38,4558.67,100.0,1
PORT_143 -> PORT_012,Air,18130.05,797.97,100.0,1
PORT_143 -> PORT_015,Road,24222.85,2847.62,100.0,1
PORT_143 -> PORT_016,Road,10545.32,2992.5,100.0,1
PORT_143 -> PORT_016,Sea,1013.83,204.64,100.0,1
PORT_143 -> PORT_017,Air,45246.61,3591.01,100.0,1
PORT_143 -> PORT_018,Multimodal,3925.7,3551.07,100.0,1
PORT_143 -> PORT_019,Sea,48203.12,1374.22,100.0,1
PORT_143 -> PORT_022,Sea,17837.79,772.22,100.0,1
PORT_143 -> PORT_023,Multimodal,4847.51,3353.33,100.0,1
PORT_143 -> PORT_025,Air,6685.49,2638.94,100.0,1
PORT_143 -> PORT_025,Sea,2795.76,4790.93,100.0,1
PORT_143 -> PORT_027,Road,11125.33,3392.58,0.0,1
PORT_143 -> PORT_028,Multimodal,15891.21,2147.94,100.0,1
PORT_143 -> PORT_029,Multimodal,37070.44,3170.45,100.0,1
PORT_143 -> PORT_030,Rail,21716.23,1595.59,100.0,1
PORT_143 -> PORT_031,Multimodal,36297.41,2293.41,100.0,1
PORT_143 -> PORT_031,Road,35737.1,4892.58,100.0,1
PORT_143 -> PORT_034,Rail,26027.09,905.74,100.0,1
PORT_143 -> PORT_037,Rail,23327.42,3845.09,100.0,1
PORT_143 -> PORT_037,Road,24976.44,1118.37,0.0,2
PORT_143 -> PORT_041,Road,19241.47,2361.98,100.0,1
PORT_143 -> PORT_042,Road,27902.08,4539.97,0.0,1
PORT_143 -> PORT_042,Sea,49565.08,4749.83,100.0,1
PORT_143 -> PORT_044,Air,27181.32,3890.82,100.0,1
PORT_143 -> PORT_046,Road,18375.12,4156.99,100.0,1
PORT_143 -> PORT_047,Road,39427.28,3489.96,100.0,1
PORT_143 -> PORT_050,Rail,48976.3,1030.65,0.0,1
PORT_143 -> PORT_051,Sea,39400.97,4840.67,100.0,1
PORT_143 -> PORT_055,Road,38507.81,698.02,100.0,1
PORT_143 -> PORT_059,Multimodal,22205.34,4337.72,100.0,1
PORT_143 -> PORT_059,Rail,3556.88,2881.06,100.0,1
PORT_143 -> PORT_062,Air,5113.95,946.09,100.0,1
PORT_143 -> PORT_063,Multimodal,32787.89,280.92,100.0,1
PORT_143 -> PORT_068,Road,46718.25,523.91,100.0,1
PORT_143 -> PORT_069,Air,26781.47,3225.25,100.0,1
PORT_143 -> PORT_071,Multimodal,10168.84,1800.04,100.0,1
PORT_143 -> PORT_074,Road,34749.74,1434.63,50.0,2
PORT_143 -> PORT_074,Sea,35980.78,3435.44,100.0,1
PORT_143 -> PORT_078,Multimodal,9407.88,1830.63,100.0,1
PORT_143 -> PORT_081,Rail,38174.09,2088.1,0.0,1
PORT_143 -> PORT_081,Sea,13026.48,3729.86,100.0,1
PORT_143 -> PORT_083,Sea,6081.81,4362.61,100.0,1
PORT_143 -> PORT_088,Road,8339.0,2698.33,100.0,1
PORT_143 -> PORT_089,Multimodal,6980.73,739.25,100.0,1
PORT_143 -> PORT_096,Sea,17376.52,3047.29,100.0,1
PORT_143 -> PORT_097,Sea,15552.03,278.83,100.0,1
PORT_143 -> PORT_100,Sea,6905.07,3546.47,100.0,1
PORT_143 -> PORT_101,Air,27462.74,4291.64,100.0,1
PORT_143 -> PORT_105,Road,32973.89,1285.18,100.0,1
PORT_143 -> PORT_107,Rail,36157.62,4029.13,100.0,1
PORT_143 -> PORT_109,Air,30208.26,962.08,100.0,1
PORT_143 -> PORT_110,Multimodal,26419.53,2688.09,100.0,1
PORT_143 -> PORT_111,Rail,47916.55,3351.62,100.0,1
PORT_143 -> PORT_112,Air,44250.33,2464.44,100.0,1
PORT_143 -> PORT_112,Rail,19457.81,3365.65,0.0,1
PORT_143 -> PORT_112,Road,8602.17,2880.13,100.0,1
PORT_143 -> PORT_117,Air,35691.59,3592.68,100.0,1
PORT_143 -> PORT_125,Road,29868.63,4782.69,0.0,1
PORT_143 -> PORT_127,Multimodal,35048.63,4388.76,100.0,1
PORT_143 -> PORT_129,Road,28295.04,4702.52,0.0,1
PORT_143 -> PORT_132,Air,33050.15,79.84,100.0,1
PORT_143 -> PORT_137,Air,27535.22,3133.08,100.0,1
PORT_143 -> PORT_138,Air,25008.15,4527.95,100.0,1
PORT_143 -> PORT_139,Rail,10826.33,347.49,100.0,1
PORT_143 -> PORT_142,Rail,6901.07,3447.44,100.0,1
PORT_143 -> PORT_142,Sea,28069.23,1702.29,100.0,1
PORT_143 -> PORT_146,Multimodal,44497.24,2935.64,100.0,1
PORT_143 -> PORT_146,Rail,20165.22,4158.88,100.0,1
PORT_143 -> PORT_146,Road,4748.58,3770.42,100.0,1
PORT_143 -> PORT_154,Multimodal,39955.32,4098.76,50.0,2
PORT_143 -> PORT_154,Sea,23613.07,2116.44,100.0,1
PORT_143 -> PORT_155,Sea,14854.53,595.39,100.0,2
PORT_143 -> PORT_157,Multimodal,4880.39,4094.44,100.0,1
PORT_143 -> PORT_158,Sea,4386.55,4005.97,100.0,1
PORT_143 -> PORT_160,Road,46861.41,4211.29,100.0,1
PORT_143 -> PORT_161,Multimodal,35906.5,1802.2,100.0,1
PORT_143 -> PORT_161,Road,15059.78,4501.46,100.0,1
PORT_143 -> PORT_162,Air,39557.58,450.56,100.0,1
PORT_143 -> PORT_163,Air,10713.94,1805.48,100.0,2
PORT_143 -> PORT_169,Air,38298.98,3944.07,100.0,1
PORT_143 -> PORT_170,Multimodal,35707.61,2350.53,100.0,1
PORT_143 -> PORT_170,Rail,17064.92,2385.41,100.0,1
PORT_143 -> PORT_174,Air,32177.22,1031.83,100.0,1
PORT_143 -> PORT_174,Road,18798.66,1094.33,100.0,1
PORT_143 -> PORT_175,Air,8313.59,847.67,100.0,1
PORT_143 -> PORT_176,Rail,43418.28,1937.91,100.0,1
PORT_143 -> PORT_177,Air,29222.43,970.59,100.0,1
PORT_143 -> PORT_177,Multimodal,20942.05,1175.65,100.0,1
PORT_143 -> PORT_178,Multimodal,42120.18,4088.79,100.0,1
PORT_143 -> PORT_184,Rail,7724.84,1053.11,100.0,1
PORT_143 -> PORT_186,Sea,1527.18,420.86,100.0,1
PORT_143 -> PORT_187,Air,27790.77,1021.45,0.0,1
PORT_143 -> PORT_188,Multimodal,7934.46,4598.45,100.0,1
PORT_143 -> PORT_191,Air,995.87,3243.52,0.0,1
PORT_143 -> PORT_194,Sea,46506.23,3548.59,100.0,1
PORT_143 -> PORT_200,Air,21199.61,4350.33,100.0,1
PORT_144 -> PORT_003,Rail,34068.63,1797.81,100.0,1
PORT_144 -> PORT_009,Multimodal,13830.46,284.87,100.0,1
PORT_144 -> PORT_010,Air,13117.51,2667.73,0.0,1
PORT_144 -> PORT_010,Sea,4295.38,4800.26,100.0,1
PORT_144 -> PORT_015,Air,6045.92,4997.0,0.0,1
PORT_144 -> PORT_018,Rail,28888.63,3875.61,100.0,2
PORT_144 -> PORT_018,Road,13842.49,3494.38,100.0,1
PORT_144 -> PORT_020,Air,28534.03,1792.29,100.0,1
PORT_144 -> PORT_021,Rail,30750.41,3539.09,100.0,1
PORT_144 -> PORT_022,Sea,34544.01,1951.32,0.0,1
PORT_144 -> PORT_023,Rail,41108.56,2163.73,100.0,1
PORT_144 -> PORT_025,Multimodal,1694.58,722.48,100.0,1
PORT_144 -> PORT_027,Air,2437.03,3578.51,100.0,1
PORT_144 -> PORT_027,Road,16185.27,3537.52,100.0,1
PORT_144 -> PORT_030,Air,26805.63,2536.3,100.0,1
PORT_144 -> PORT_033,Air,9048.89,2791.66,100.0,1
PORT_144 -> PORT_035,Air,34872.4,4794.94,100.0,1
PORT_144 -> PORT_037,Air,42674.73,3764.0,100.0,1
PORT_144 -> PORT_037,Multimodal,12880.81,4468.07,100.0,1
PORT_144 -> PORT_037,Rail,9872.43,1247.03,100.0,1
PORT_144 -> PORT_042,Road,28152.86,197.14,100.0,1
PORT_144 -> PORT_042,Sea,30963.0,3080.59,100.0,1
PORT_144 -> PORT_043,Road,31672.59,4029.62,100.0,1
PORT_144 -> PORT_045,Air,47151.58,1927.08,100.0,1
PORT_144 -> PORT_045,Road,46461.1,3119.58,0.0,1
PORT_144 -> PORT_046,Road,20131.81,4108.25,0.0,1
PORT_144 -> PORT_047,Multimodal,13633.98,2594.91,100.0,1
PORT_144 -> PORT_052,Multimodal,47941.27,4576.7,0.0,1
PORT_144 -> PORT_053,Multimodal,41208.95,4949.07,0.0,1
PORT_144 -> PORT_055,Rail,24282.64,1811.7,0.0,1
PORT_144 -> PORT_056,Air,13814.64,3809.24,100.0,1
PORT_144 -> PORT_061,Road,15094.24,1666.74,0.0,1
PORT_144 -> PORT_065,Rail,21931.1,3883.42,100.0,1
PORT_144 -> PORT_066,Rail,46272.18,1964.96,100.0,1
PORT_144 -> PORT_071,Multimodal,34155.03,676.41,100.0,1
PORT_144 -> PORT_072,Air,3435.85,1690.16,100.0,1
PORT_144 -> PORT_072,Multimodal,13850.4,229.2,100.0,1
PORT_144 -> PORT_074,Rail,26567.49,1878.66,100.0,1
PORT_144 -> PORT_074,Sea,38253.46,1512.66,100.0,1
PORT_144 -> PORT_076,Multimodal,38285.16,1748.47,100.0,1
PORT_144 -> PORT_078,Air,47454.1,1204.44,100.0,1
PORT_144 -> PORT_078,Rail,43741.4,180.23,100.0,1
PORT_144 -> PORT_079,Sea,43500.64,2814.19,100.0,1
PORT_144 -> PORT_093,Road,11459.17,2366.75,100.0,1
PORT_144 -> PORT_095,Air,6810.95,1442.15,100.0,1
PORT_144 -> PORT_095,Road,44229.53,3453.93,100.0,1
PORT_144 -> PORT_095,Sea,37641.64,2982.26,100.0,1
PORT_144 -> PORT_100,Sea,10986.47,2049.43,100.0,1
PORT_144 -> PORT_101,Rail,29952.94,4692.45,0.0,1
PORT_144 -> PORT_104,Air,5556.36,3156.7,100.0,1
PORT_144 -> PORT_104,Sea,43105.63,1719.68,100.0,1
PORT_144 -> PORT_108,Sea,27323.12,377.97,100.0,1
PORT_144 -> PORT_109,Multimodal,19254.36,3822.23,100.0,1
PORT_144 -> PORT_110,Road,33798.76,4800.15,0.0,1
PORT_144 -> PORT_112,Sea,41417.72,1935.04,0.0,1
PORT_144 -> PORT_114,Rail,24869.11,376.14,100.0,1
PORT_144 -> PORT_119,Sea,14098.86,3256.78,0.0,1
PORT_144 -> PORT_125,Air,47348.15,3341.75,100.0,1
PORT_144 -> PORT_125,Rail,49223.53,3069.03,100.0,1
PORT_144 -> PORT_125,Sea,12941.9,3535.78,100.0,1
PORT_144 -> PORT_127,Road,40780.37,1374.32,100.0,1
PORT_144 -> PORT_129,Road,20216.86,1612.36,100.0,1
PORT_144 -> PORT_131,Air,48220.14,102.44,100.0,1
PORT_144 -> PORT_132,Rail,31659.06,4414.79,100.0,1
PORT_144 -> PORT_134,Road,25584.91,3159.4,100.0,1
PORT_144 -> PORT_134,Sea,12866.6,1825.81,0.0,1
PORT_144 -> PORT_137,Rail,36457.62,3806.3,100.0,2
PORT_144 -> PORT_137,Sea,19842.5,4925.24,100.0,1
PORT_144 -> PORT_138,Rail,49557.73,2649.81,100.0,1
PORT_144 -> PORT_139,Air,13337.0,4432.58,100.0,1
PORT_144 -> PORT_139,Rail,25201.94,4418.43,100.0,1
PORT_144 -> PORT_140,Sea,20450.54,838.93,100.0,2
PORT_144 -> PORT_143,Air,22606.01,4354.54,0.0,1
PORT_144 -> PORT_144,Rail,45431.13,2814.25,100.0,1
PORT_144 -> PORT_146,Multimodal,28495.89,1070.35,100.0,1
PORT_144 -> PORT_148,Road,2844.69,4423.91,100.0,1
PORT_144 -> PORT_155,Rail,35260.24,2850.15,100.0,1
PORT_144 -> PORT_155,Sea,27583.9,3129.65,0.0,1
PORT_144 -> PORT_159,Air,35301.22,3100.98,100.0,1
PORT_144 -> PORT_160,Rail,10692.62,2570.95,100.0,1
PORT_144 -> PORT_161,Sea,15107.55,238.48,100.0,1
PORT_144 -> PORT_169,Sea,16135.52,437.01,100.0,1
PORT_144 -> PORT_170,Rail,16699.08,4322.67,100.0,1
PORT_144 -> PORT_172,Air,40116.65,2351.76,100.0,1
PORT_144 -> PORT_174,Air,17637.58,63.31,100.0,1
PORT_144 -> PORT_176,Road,11309.49,2604.4,100.0,1
PORT_144 -> PORT_177,Road,39737.33,1531.28,100.0,1
PORT_144 -> PORT_178,Multimodal,48445.69,2502.73,100.0,1
PORT_144 -> PORT_179,Air,37419.99,3653.13,100.0,1
PORT_144 -> PORT_184,Sea,45645.19,4939.66,100.0,1
PORT_144 -> PORT_185,Air,1057.99,1445.09,100.0,1
PORT_144 -> PORT_185,Rail,11134.01,2195.7,100.0,1
PORT_144 -> PORT_193,Air,45565.92,783.38,100.0,1
PORT_144 -> PORT_196,Sea,35418.41,210.54,100.0,1
PORT_144 -> PORT_200,Air,845.96,1682.34,100.0,1
PORT_145 -> PORT_001,Air,11250.81,4653.03,100.0,1
PORT_145 -> PORT_002,Road,45596.19,3448.82,100.0,1
PORT_145 -> PORT_003,Air,49895.4,3592.94,100.0,1
PORT_145 -> PORT_019,Air,34165.77,3732.89,100.0,1
PORT_145 -> PORT_021,Sea,14481.93,4811.37,100.0,1
PORT_145 -> PORT_023,Sea,49598.34,418.16,100.0,1
PORT_145 -> PORT_024,Air,20821.79,3403.5,100.0,1
PORT_145 -> PORT_026,Multimodal,23085.61,1551.22,100.0,1
PORT_145 -> PORT_029,Multimodal,5446.67,2467.27,100.0,1
PORT_145 -> PORT_029,Rail,12632.73,3795.32,100.0,1
PORT_145 -> PORT_039,Air,34475.78,1710.4,100.0,1
PORT_145 -> PORT_043,Multimodal,39640.19,1162.79,0.0,1
PORT_145 -> PORT_057,Air,44143.3,4015.92,0.0,1
PORT_145 -> PORT_061,Rail,6179.1,624.21,100.0,1
PORT_145 -> PORT_061,Sea,13309.16,4060.3,100.0,1
PORT_145 -> PORT_066,Road,28598.6,113.54,100.0,1
PORT_145 -> PORT_072,Sea,5167.36,1479.67,100.0,1
PORT_145 -> PORT_077,Sea,23334.01,2159.13,100.0,1
PORT_145 -> PORT_078,Air,22379.79,3478.61,100.0,1
PORT_145 -> PORT_081,Sea,37398.89,1485.9,100.0,1
PORT_145 -> PORT_085,Road,49762.31,3089.32,100.0,1
PORT_145 -> PORT_087,Road,15152.24,2225.45,100.0,1
PORT_145 -> PORT_088,Road,2847.05,2745.57,100.0,1
PORT_145 -> PORT_091,Multimodal,23902.38,4545.3,100.0,1
PORT_145 -> PORT_092,Multimodal,2861.91,2505.1,100.0,1
PORT_145 -> PORT_094,Road,49186.51,3822.36,100.0,1
PORT_145 -> PORT_097,Rail,48121.78,2297.22,100.0,1
PORT_145 -> PORT_099,Rail,18560.56,4261.44,100.0,1
PORT_145 -> PORT_099,Sea,15725.67,431.17,100.0,1
PORT_145 -> PORT_100,Air,5959.06,2719.63,0.0,1
PORT_145 -> PORT_100,Road,12222.31,310.44,100.0,1
PORT_145 -> PORT_103,Multimodal,25242.85,3269.78,100.0,1
PORT_145 -> PORT_103,Rail,26887.06,263.0,0.0,1
PORT_145 -> PORT_104,Multimodal,21308.81,2363.28,100.0,1
PORT_145 -> PORT_108,Sea,45231.87,2639.73,100.0,1
PORT_145 -> PORT_109,Air,47508.2,4124.65,100.0,1
PORT_145 -> PORT_109,Sea,9114.04,4980.5,100.0,1
PORT_145 -> PORT_113,Air,23575.17,3623.89,100.0,1
PORT_145 -> PORT_113,Road,35649.55,2375.22,100.0,1
PORT_145 -> PORT_113,Sea,35626.61,4527.24,100.0,1
PORT_145 -> PORT_118,Air,42699.2,1435.22,0.0,1
PORT_145 -> PORT_119,Sea,2945.03,3326.39,100.0,1
PORT_145 -> PORT_121,Rail,33231.58,2142.22,100.0,1
PORT_145 -> PORT_124,Rail,8414.06,153.68,100.0,1
PORT_145 -> PORT_126,Rail,21000.75,1716.08,100.0,1
PORT_145 -> PORT_132,Sea,26316.73,4135.2,100.0,1
PORT_145 -> PORT_135,Sea,41334.3,1764.46,0.0,1
PORT_145 -> PORT_138,Rail,41678.58,4341.72,100.0,1
PORT_145 -> PORT_139,Air,45511.16,2860.05,100.0,1
PORT_145 -> PORT_139,Road,43633.63,3631.72,100.0,1
PORT_145 -> PORT_140,Road,30767.17,2430.0,100.0,1
PORT_145 -> PORT_141,Sea,20164.71,3718.67,100.0,1
PORT_145 -> PORT_145,Sea,29449.37,636.9,100.0,1
PORT_145 -> PORT_150,Rail,35219.77,3481.74,100.0,1
PORT_145 -> PORT_151,Multimodal,20077.9,644.71,100.0,1
PORT_145 -> PORT_153,Air,13259.46,4781.16,0.0,1
PORT_145 -> PORT_153,Rail,39780.23,978.81,100.0,1
PORT_145 -> PORT_154,Road,32127.72,1197.39,0.0,1
PORT_145 -> PORT_156,Sea,31363.92,586.08,100.0,1
PORT_145 -> PORT_159,Air,13871.1,962.84,100.0,1
PORT_145 -> PORT_160,Rail,40379.27,4899.28,0.0,1
PORT_145 -> PORT_161,Air,6665.52,2622.08,100.0,1
PORT_145 -> PORT_164,Rail,29844.05,2337.19,100.0,1
PORT_145 -> PORT_164,Sea,13693.93,1606.24,100.0,1
PORT_145 -> PORT_169,Road,49250.87,2601.78,100.0,1
PORT_145 -> PORT_173,Road,25892.86,581.36,100.0,1
PORT_145 -> PORT_178,Road,7769.86,327.34,100.0,1
PORT_145 -> PORT_179,Multimodal,40418.34,1530.45,100.0,1
PORT_145 -> PORT_182,Air,12107.47,452.34,100.0,1
PORT_145 -> PORT_182,Sea,24953.39,4773.89,100.0,1
PORT_145 -> PORT_183,Rail,4935.99,2763.84,100.0,1
PORT_145 -> PORT_184,Air,31113.53,225.2,100.0,1
PORT_145 -> PORT_185,Multimodal,14553.4,3212.12,100.0,1
PORT_145 -> PORT_185,Sea,45836.87,631.23,100.0,1
PORT_145 -> PORT_189,Air,18841.94,4108.89,100.0,1
PORT_145 -> PORT_192,Sea,37667.79,2143.85,100.0,1
PORT_145 -> PORT_194,Road,20045.13,659.74,100.0,1
PORT_145 -> PORT_194,Sea,5696.74,3909.48,100.0,1
PORT_145 -> PORT_195,Sea,12258.44,3984.16,100.0,1
PORT_145 -> PORT_200,Multimodal,2017.37,1931.88,100.0,1
PORT_146 -> PORT_001,Air,19559.45,1696.81,100.0,1
PORT_146 -> PORT_002,Rail,26083.56,4913.79,0.0,1
PORT_146 -> PORT_002,Road,26811.7,3246.23,100.0,1
PORT_146 -> PORT_003,Rail,21470.81,4599.18,100.0,1
PORT_146 -> PORT_004,Rail,49003.48,3307.21,100.0,1
PORT_146 -> PORT_006,Air,24571.22,336.11,100.0,1
PORT_146 -> PORT_013,Multimodal,28423.62,2547.25,100.0,1
PORT_146 -> PORT_014,Rail,29021.42,4697.37,100.0,1
PORT_146 -> PORT_022,Sea,48059.63,4753.96,100.0,1
PORT_146 -> PORT_027,Rail,3283.72,1116.37,100.0,1
PORT_146 -> PORT_029,Air,10293.83,362.18,100.0,1
PORT_146 -> PORT_030,Road,8351.97,2638.26,100.0,1
PORT_146 -> PORT_031,Multimodal,38238.07,78.03,100.0,1
PORT_146 -> PORT_034,Air,11945.06,1241.88,100.0,1
PORT_146 -> PORT_036,Sea,17132.83,3281.3,0.0,1
PORT_146 -> PORT_038,Air,49690.75,2137.41,100.0,1
PORT_146 -> PORT_040,Air,35879.71,3482.5,0.0,1
PORT_146 -> PORT_040,Sea,43293.12,1586.95,0.0,1
PORT_146 -> PORT_041,Multimodal,5846.77,4559.59,100.0,1
PORT_146 -> PORT_042,Rail,33400.41,952.85,100.0,1
PORT_146 -> PORT_046,Air,3965.72,1088.91,0.0,1
PORT_146 -> PORT_049,Air,42089.32,1570.7,100.0,1
PORT_146 -> PORT_049,Multimodal,33546.08,4059.21,100.0,1
PORT_146 -> PORT_049,Road,44286.67,4051.55,100.0,1
PORT_146 -> PORT_050,Road,29042.1,4865.41,100.0,1
PORT_146 -> PORT_051,Sea,24170.53,3609.93,100.0,1
PORT_146 -> PORT_054,Rail,8801.12,3531.64,100.0,1
PORT_146 -> PORT_056,Multimodal,22796.92,4246.4,100.0,1
PORT_146 -> PORT_060,Multimodal,3357.57,1874.0,100.0,1
PORT_146 -> PORT_060,Rail,604.01,3134.26,0.0,1
PORT_146 -> PORT_061,Rail,18571.63,3915.37,100.0,1
PORT_146 -> PORT_062,Multimodal,9979.86,2313.48,100.0,1
PORT_146 -> PORT_063,Road,1689.25,4651.66,100.0,1
PORT_146 -> PORT_068,Multimodal,20138.58,3020.8,100.0,1
PORT_146 -> PORT_070,Rail,9312.03,162.13,100.0,1
PORT_146 -> PORT_071,Sea,12840.93,2277.03,100.0,1
PORT_146 -> PORT_072,Road,10436.23,4561.9,100.0,1
PORT_146 -> PORT_074,Sea,14282.71,743.84,100.0,1
PORT_146 -> PORT_075,Sea,14347.53,4875.9,0.0,1
PORT_146 -> PORT_079,Rail,19141.66,3529.18,100.0,1
PORT_146 -> PORT_081,Road,38280.2,2840.11,100.0,2
PORT_146 -> PORT_082,Sea,46931.53,2680.21,0.0,1
PORT_146 -> PORT_085,Road,12369.84,2350.06,0.0,1
PORT_146 -> PORT_086,Air,49912.47,3145.54,100.0,1
PORT_146 -> PORT_087,Road,16916.32,1129.67,100.0,1
PORT_146 -> PORT_089,Air,39890.74,1090.61,100.0,1
PORT_146 -> PORT_090,Rail,26611.72,4867.42,100.0,1
PORT_146 -> PORT_092,Air,2962.12,2396.21,100.0,1
PORT_146 -> PORT_095,Air,7025.3,1379.44,100.0,1
PORT_146 -> PORT_096,Multimodal,43842.21,3856.79,100.0,1
PORT_146 -> PORT_098,Multimodal,38393.1,112.95,0.0,1
PORT_146 -> PORT_099,Multimodal,22562.44,1479.11,100.0,1
PORT_146 -> PORT_101,Road,24041.66,2861.69,0.0,1
PORT_146 -> PORT_102,Multimodal,32627.6,752.02,100.0,1
PORT_146 -> PORT_108,Air,5574.69,3774.13,0.0,1
PORT_146 -> PORT_109,Multimodal,17516.54,3795.19,100.0,1
PORT_146 -> PORT_114,Rail,37581.14,4451.35,100.0,1
PORT_146 -> PORT_115,Air,32978.66,128.92,100.0,1
PORT_146 -> PORT_118,Air,11609.78,2216.18,100.0,1
PORT_146 -> PORT_120,Rail,14086.05,1461.25,100.0,1
PORT_146 -> PORT_125,Multimodal,12304.78,4759.51,100.0,1
PORT_146 -> PORT_126,Rail,48888.08,4387.51,100.0,1
PORT_146 -> PORT_127,Rail,5562.37,1452.75,100.0,1
PORT_146 -> PORT_130,Rail,6276.92,729.05,100.0,1
PORT_146 -> PORT_131,Air,24776.19,4726.41,100.0,1
PORT_146 -> PORT_132,Air,36654.78,4987.04,100.0,1
