supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index,financial_health_normalized,delivery_performance_normalized,political_risk_normalized,compliance_violations_normalized,supplier_risk_score
SUP_01574,Innovative Group,Latin America,South Korea,Distributor,Medium,54.5875687376471,98.0924618278032,4.010115600540818,8652305.194241283,97.52103708024,12.563489019617512,65.1261993825253,5,5,2.881717665474337,0.7353224463020098,0.036767923428327354,0.2881704054527332,0.625,0.42529343663984875
SUP_01575,Superior Systems,Africa,India,Service Provider,Medium,77.73501346689179,96.635660426418,4.050500929660976,38123427.94262636,81.87345687242905,151.61950098663016,92.22943287505632,15,0,1.043003229873346,0.3138348607999438,0.09754920414396695,0.10421994976343821,0.0,0.17564269551585526
SUP_01576,Dynamic Systems,Europe,Poland,Component,Critical,92.1834773730555,81.48919764745575,4.948062449944128,49505983.69755911,39.4681995226879,34.68421628052518,84.6821698441684,23,0,3.624713109320057,0.0507454253458125,0.729496293940636,0.3625018773899824,0.0,0.31164743379851223
SUP_01577,Dynamic Supply Co,Asia-Pacific,China,Distributor,Low,54.74259530582508,94.28500264383426,4.822908006909678,38900689.44196354,23.20932626308124,127.03766169590985,65.41528173237825,17,1,2.993201091392361,0.7324995958891756,0.19562433670065627,0.2993235386431632,0.125,0.4240518470944998
SUP_01578,Alpha Corp,Europe,UK,Raw Material,Medium,84.63062665334249,98.89450084328412,3.323425556660216,14832051.535193482,98.83499074957282,44.28408771572746,74.95997468102384,3,1,6.344992293392767,0.18827390206304606,0.0033049143328613972,0.6346466899958192,0.125,0.2157303731242407
SUP_01579,Alpha Manufacturing,Europe,UAE,Raw Material,Medium,43.04478993161253,81.06391205211078,3.7377650431117786,12278207.62253606,47.236055643488456,16.979304649557477,92.4163973094012,18,3,8.83302663733713,0.9455027934568419,0.747240238400328,0.8835570387034413,0.375,0.8165845966435235
SUP_01580,Dynamic Solutions,Africa,China,Service Provider,Low,69.59665555218973,85.48265206375967,3.847912358926524,10922410.509493615,44.95772339459366,89.261393746144,82.73420183946483,11,2,4.548417208732158,0.4620247308932778,0.5628797093659088,0.4549119801873688,0.25,0.4696562012045576
SUP_01581,Global Industries,Asia-Pacific,Spain,Service Provider,Low,43.880253504044205,87.48433767760223,3.7210658357032953,6877918.970727363,92.4764167799506,34.62508679773815,64.34595116531722,6,3,7.466651727668186,0.9302899901414822,0.47936454039110155,0.7468608326969506,0.375,0.7027975247133135
SUP_01582,Superior Solutions,Middle East,China,Manufacturer,High,91.37181451218515,82.07834725929274,4.596991927207826,27588960.957130447,66.80799188359889,132.65269795714622,74.91108183157147,12,0,1.4601036711067428,0.06552484585946095,0.7049155460730647,0.1459479172757024,0.0,0.26687418562084425
SUP_01583,Advanced Corp,Middle East,Argentina,Manufacturer,High,82.14932043065646,75.36635615150472,4.048075339735174,30289748.57906954,37.18969390793077,46.57402259210985,69.70777593822939,22,2,8.949663786438647,0.23345555303680843,0.9849560617503741,0.8952257656749091,0.25,0.5929141928748175
SUP_01584,Superior Manufacturing,Europe,Poland,Manufacturer,High,76.18724511625257,80.28310186074064,4.14419963394325,35289857.90012371,91.12769941729916,64.93269734127006,80.69862214614906,17,2,1.5259473821509228,0.3420178914825157,0.7798175295686192,0.1525351177764111,0.25,0.4262594390188743
SUP_01585,Global Enterprises,Asia-Pacific,South Korea,Service Provider,Critical,85.31430098935652,81.7664852242022,4.706027117975851,34026657.87813672,99.46886840437946,104.30186897128276,93.73444515487958,14,3,1.921011805993893,0.17582500117887123,0.7179271850523827,0.19205853663116648,0.375,0.3616198633134966
SUP_01586,Elite Corp,Asia-Pacific,India,Service Provider,Low,75.61358875635898,85.64639283163649,4.611856306830717,14652048.898604954,26.934284892066454,54.86944857602953,77.4506853921768,6,2,1.0646380358767649,0.3524634951708562,0.5560480481885843,0.10638436004163217,0.25,0.35407668453324426
SUP_01587,Strategic Corp,Africa,UK,Service Provider,Medium,93.291941844586,79.10645948192165,3.2644230456406,16549034.719572484,88.98013026419898,71.14792033674328,77.33368121473292,10,3,3.0967950152053647,0.030561598613095486,0.8289098977259481,0.30968738260015893,0.375,0.36033508528305447
SUP_01588,Strategic Industries,Latin America,Argentina,Raw Material,Medium,79.26768713256243,95.95810456060012,4.427829168167269,34091651.04534478,51.24125581475152,147.73380993206766,96.21403609308148,16,5,5.524104467155261,0.2859266864739046,0.1258184749187241,0.5525226326748528,0.625,0.32512074360014964
SUP_01589,Dynamic Systems,Middle East,Australia,Service Provider,Medium,90.85622352702356,91.91786718555208,3.870872257804071,17504909.657142237,61.92579572053635,36.3617236731795,83.0474165002909,18,4,9.879941114063268,0.0749131477642423,0.29438695777240076,0.9882934737543508,0.5,0.3659400411882873
SUP_01590,Advanced Technologies,Africa,Italy,Raw Material,Medium,68.4422540605851,77.04481146143189,3.5892978061250007,10670528.321484689,93.18527806119846,19.385278159338394,82.64764349589628,20,3,7.933680346575439,0.48304501641886277,0.9149268434476361,0.7935837634601777,0.375,0.6639128122938714
SUP_01591,Premier Solutions,North America,Australia,Manufacturer,Medium,46.438542714002445,90.60221882735836,3.1000376418043727,18748090.87715214,97.87033566200938,62.46261239827837,70.47639567501557,6,1,3.80435802891982,0.8837065700390045,0.3492789918591379,0.3804740889432365,0.125,0.5468611433619904
SUP_01592,Innovative Systems,Middle East,Norway,Manufacturer,Medium,69.04977467826595,90.68775543373488,3.974499120690902,13640603.671019984,40.97311283270395,79.26593422742867,84.30890991348505,19,1,5.758460579035704,0.471982784657034,0.34571019759610966,0.5759683144725748,0.125,0.42019983603616146
SUP_01593,Elite Enterprises,Africa,Vietnam,Manufacturer,Medium,46.97800554347013,97.94930816744709,3.710873361449063,4461220.424867962,37.0280616767931,99.96537437389934,83.03641869669585,3,3,6.2330803093920775,0.8738835900893784,0.042740640647917605,0.6234506825813827,0.375,0.5245657647464033
SUP_01594,Advanced Industries,Middle East,India,Distributor,Low,72.58714135470228,75.07250091254787,3.503026079352802,41515438.168718845,26.44132468732095,70.17414683062623,75.87405881367457,12,2,8.227272212473471,0.40757152212130665,0.9972164136087773,0.8229555661028002,0.25,0.6517846461517159
SUP_01595,Global Group,Latin America,India,Distributor,Medium,66.53711832902147,80.95037879533938,4.389343459193915,42662913.88839396,64.94382821297104,143.23454753899088,99.62782263596722,16,2,7.364517854198005,0.5177352843487809,0.7519771206849151,0.736643056514641,0.25,0.6050158612479151
SUP_01596,Superior Industries,North America,Singapore,Component,Medium,74.24164688080299,97.26699550500756,4.538970774631174,11026527.493335629,21.08835163605346,11.88091034198282,95.27563859792346,3,2,5.692911269711404,0.3774449337417708,0.07120837649175948,0.5694105667947075,0.25,0.3112225998031777
SUP_01597,Premier Partners,Latin America,China,Component,Medium,40.55258395801574,97.3712139695588,3.4895790380588494,3285371.366283827,52.951863808794926,80.55931918474764,89.98345160307262,16,2,6.691830270396567,0.9908829160004766,0.06686012988544876,0.6693453918088326,0.25,0.5752802837275919
SUP_01598,Elite Supply Co,North America,Brazil,Component,Low,50.71622704104502,92.2940740648953,3.0988948733586943,36954430.49569142,25.870721332160684,71.8947850648708,81.49382353652001,4,1,7.459176109628997,0.8058149988684169,0.2786906961414246,0.7461129496552762,0.125,0.5676557983208494
SUP_01599,Superior Solutions,Europe,UK,Distributor,High,67.02317375516719,93.37831970514095,4.69750540113047,10615854.861877514,52.41806263434672,118.32623589120033,78.48239207578521,20,1,1.3314405913340432,0.5088847900336347,0.23345334356761693,0.13307608046606734,0.125,0.3127051351769525
SUP_01600,Global Technologies,Africa,Saudi Arabia,Distributor,Low,92.27769588740242,77.19559099031153,3.019919482408606,19702102.69737117,23.19457514124874,174.0983440820443,67.39589580892797,13,2,2.0045546130537995,0.04902981765839021,0.9086359565345052,0.20041640728834095,0.25,0.35728599548137585
SUP_01601,Advanced Enterprises,North America,France,Component,Medium,61.09849721953371,87.3330200346776,4.874224987842944,3253555.8492572936,86.8173808487015,94.31569616005088,72.22949896058495,4,4,6.885842889075168,0.6167661409600264,0.48567787872471735,0.6887549906700811,0.5,0.5801608181354421
SUP_01602,Premier Manufacturing,Latin America,Saudi Arabia,Component,High,63.34046143294991,80.55799179093599,4.255239747965412,11352165.758683836,36.77911951508527,177.70344821480109,90.9584319929284,4,3,8.504255619876322,0.5759426248377063,0.7683484562980838,0.85066580920723,0.375,0.6685147486659536
SUP_01603,Advanced Group,Middle East,Sweden,Service Provider,Medium,79.30828489536421,79.34923304672681,3.643693270402641,39655468.80256531,46.26469682863296,57.89364410980956,78.14995815750206,7,0,4.092622826997678,0.28518744923971917,0.8187807969585212,0.40931295589229194,0.0,0.44157180996190243
SUP_01604,Innovative Industries,North America,Spain,Component,Low,73.20860165073648,94.44727917895996,3.4929558191534724,40229602.52341433,89.60383972851135,10.401923194930678,95.29078066278004,21,4,9.79890322471206,0.39625546530705635,0.18885376685794641,0.9801862025078611,0.5,0.4611955566817787
SUP_01605,Advanced Industries,Africa,Germany,Service Provider,Medium,56.44093825540833,78.24091528033314,3.0180113285289503,10393887.003141137,79.7012849065764,33.99105430837223,65.91644545382115,12,1,2.160717326733729,0.7015747798869189,0.8650224969028311,0.21603938918640314,0.125,0.5958445388628975
SUP_01606,Dynamic Technologies,North America,Thailand,Raw Material,Medium,62.59490175620853,86.24763928791324,3.4709428340217543,16828896.56307914,37.52306893136468,74.14685483554928,80.33388384054547,2,3,4.1669928204343885,0.5895183845672632,0.5309625906900588,0.41675315101852495,0.375,0.515946761237628
SUP_01607,Strategic Corp,Asia-Pacific,China,Distributor,High,51.973488937147785,97.5258777500648,3.275456603034282,6755209.033732492,25.75195349259968,60.35843410799664,85.87862736085235,16,3,3.785230434632532,0.7829217470589592,0.060407182592469244,0.3785605075750473,0.375,0.444502955116334
SUP_01608,Innovative Corp,Middle East,Spain,Component,High,93.13118025216149,79.45996933356822,4.224332441446292,3754922.882731873,77.25390214842716,21.984472922091093,80.67393825231704,7,1,9.302959407264291,0.033488877033027165,0.8141606110295982,0.9305705093640876,0.125,0.4562578359949078
SUP_01609,Premier Industries,Africa,UAE,Distributor,Medium,47.18489098565479,98.47184216971765,3.333091177187603,49608977.13669805,51.25620405504875,80.71551884587545,95.56907566339947,19,2,2.853785175725396,0.8701164509290128,0.020939257257378774,0.2853759561797144,0.25,0.4364035487847617
SUP_01610,Prime Partners,Africa,Australia,Distributor,Medium,60.451023151153066,98.86291165826542,4.057259675073238,32796917.86467972,81.2863999294577,64.17026004042347,99.5825312731656,11,4,4.707907780422156,0.6285558777948733,0.004622891594809442,0.4708678908891477,0.5,0.39698279677422177
SUP_01611,Global Partners,Europe,Singapore,Distributor,Low,41.42114347210062,88.33481171237767,4.180232844688941,27127720.634456024,55.62358179001684,26.458363580051728,64.63338633365478,1,4,1.872338396153295,0.9750674747395254,0.4438807050516407,0.18718910408265693,0.5,0.6106290222278338
SUP_01612,Premier Manufacturing,Latin America,Italy,Raw Material,Low,52.19787205634505,79.08342576425179,3.596083396693829,38286650.09524471,47.68019303778211,56.820497857084064,65.19819616307684,9,2,5.212662385624438,0.7788359958996361,0.8298709201812295,0.5213650414202369,0.25,0.6897686826982707
SUP_01613,Dynamic Group,Europe,France,Manufacturer,Medium,82.92591261090851,82.5865173105815,3.0701298980374374,42011854.12640182,56.09643265699172,160.12630968719333,65.21296454240485,5,0,8.57404169463591,0.2193147281292246,0.6837134614860414,0.8576474154883587,0.0,0.464369412795174
SUP_01614,Premier Enterprises,Africa,Thailand,Component,Medium,51.06463777588837,85.18782798423685,3.074507761228392,40345402.66383414,79.88471885365414,57.85855146063453,87.2470838428211,17,3,3.040394618905642,0.7994708515506531,0.5751804835978445,0.30404491936632905,0.375,0.5906514695728804
SUP_01615,Alpha Manufacturing,Middle East,France,Manufacturer,Medium,44.40348713909311,82.42378138459735,3.052694664387835,876145.4920293365,92.17762292322992,129.94219906735904,74.90704381983352,1,1,8.107920721628282,0.9207625246233724,0.6905031982273413,0.8110152883179069,0.125,0.7501590269811327
SUP_01616,Elite Industries,North America,Argentina,Manufacturer,Low,66.09492489144878,81.73525391703637,4.478249334273093,9381054.5146154,23.981375727086043,112.10823894010724,89.33258645063624,17,1,9.11311582175626,0.5257871037399681,0.7192302307840501,0.9115779929690784,0.125,0.6208995093250178
SUP_01617,Advanced Corp,North America,USA,Manufacturer,Low,40.54830791039852,98.33351302119256,3.636019409628596,32762519.84078566,61.92892329815641,79.75670342146506,76.21885891547915,12,0,0.7295788971456363,0.9909607777690974,0.026710684165441645,0.07286404820902918,0.0,0.41897032599907735
SUP_01618,Advanced Partners,Middle East,UK,Distributor,Medium,44.662138493448325,78.6807558579779,4.592600371935327,18819179.422807947,22.62683432671021,46.82948644064211,85.10426885328255,13,5,7.56424536319251,0.9160527894405388,0.8466712833506369,0.7566243899843043,0.625,0.8342473787782675
SUP_01619,Innovative Technologies,Africa,Australia,Service Provider,Low,84.41942282596364,92.59986980920468,3.8634656476856986,49125008.4205023,57.4727636019487,69.57757238554045,90.79432022715574,24,4,2.553434361504908,0.1921196739092249,0.265932157497212,0.25532796826339016,0.5,0.2576931104655316
SUP_01620,Innovative Technologies,North America,Argentina,Distributor,High,82.43103396727835,75.0098469465402,3.905996201659928,33286969.392280787,90.82262632775203,108.61876235743247,81.92863642619682,11,3,1.7532766253662913,0.22832588279705213,0.9998304887272114,0.17527781075325793,0.375,0.4638350618876359
SUP_01621,Premier Group,North America,France,Distributor,Low,90.33263512226928,89.30838406565704,4.025765205019147,47829617.99102387,48.92722131362477,66.38181258113713,81.58014361800025,13,4,6.011223920250361,0.08444707321900069,0.40326090989947216,0.6012555101880898,0.5,0.3250082042950599
SUP_01622,Strategic Industries,North America,Netherlands,Manufacturer,Medium,86.99834897509123,96.98263209489726,4.426062912750208,10112251.7582074,94.59603368645146,42.60687587549057,63.52937301142538,13,1,7.056026162286997,0.14516047955760703,0.0830727062753085,0.7057806310043723,0.125,0.23664212990650982
SUP_01623,Elite Supply Co,Latin America,South Africa,Distributor,High,77.57465597819,81.91041825823726,3.5470057316594144,43204653.5543454,70.44867773204875,25.38098105603562,76.43126971637739,6,1,3.9476098573521377,0.3167547809691321,0.7119219504764001,0.3948054275177534,0.125,0.4317395830341236
SUP_01624,Alpha Partners,Latin America,UAE,Manufacturer,Low,42.87830715153645,79.45262340618527,3.243174699067054,16101547.675470505,94.7324275034405,158.95921413417392,81.8310861289975,22,3,0.3917370708219059,0.9485342479358446,0.8144671009011453,0.03906534804119093,0.375,0.6690668990529195
SUP_01625,Alpha Systems,Asia-Pacific,Thailand,Service Provider,Medium,83.05667398926616,90.64031507708224,4.1121146703829226,49478762.17147845,80.57333003300158,82.0547707565835,78.4792330266564,6,2,9.087045241967932,0.21693371811772832,0.3476895241070621,0.9089698147009942,0.25,0.3978743074194089
SUP_01626,Global Systems,Europe,South Korea,Component,Low,86.50309459623082,92.10243377516144,3.653955246485479,7926549.170053707,28.274813331900983,114.41145630501276,96.03128000753702,20,1,7.307469168474951,0.1541784759194892,0.28668639290260556,0.7309357364805754,0.125,0.30636445553469244
SUP_01627,Elite Supply Co,Middle East,Argentina,Manufacturer,Medium,83.94951801745749,91.51273245484757,3.8849826273360746,25841173.95097441,38.49210940501416,90.82181319894092,96.26122528477958,21,2,2.716668066830147,0.20067608458304897,0.31129015938326665,0.27165835317637715,0.25,0.252989152283475
SUP_01628,Alpha Supply Co,Middle East,Japan,Service Provider,Medium,67.96634694194144,82.66360512051298,4.293893416674611,39652584.46516424,51.5336363666805,157.69914071264358,92.87669522355048,10,2,4.968638557447399,0.4917107220596645,0.6804971714613726,0.4969521725575738,0.25,0.5252238747737923
