shipment_id,supplier_id,origin_port,destination_port,product_category,transportation_mode,shipment_value_usd,weight_kg,volume_cbm,status,customs_clearance_hours,freight_cost_usd,carbon_footprint_kg,route_optimization_score,weather_delay_hours,temperature_controlled,customs_normalized,weather_normalized,route_risk_score
SHIP_018067,SUP_00764,PORT_157,PORT_185,Pharmaceuticals,Sea,4090903.856795824,31239.337878700306,182.41552651361656,Delivered,16.886433478739733,14974.812514547712,2579.7609115916607,78.00666538095655,29.331281892916984,False,0.2126032893301309,0.6111074121176902,0.41185535072391055
SHIP_018068,SUP_01625,PORT_067,PORT_066,Pharmaceuticals,Multimodal,818558.7927215545,41221.66275258181,361.8857133708792,Delivered,64.95913947929671,20261.562555033142,2349.210145830293,64.35278038633155,27.669582044907017,False,0.8994435190622836,0.5764810696999868,0.7379622943811353
SHIP_018069,SUP_01765,PORT_086,PORT_009,Electronics,Air,61582.357103140486,42283.564500527486,36.53403783952094,Delivered,33.73970743839761,27977.50777401217,3075.496838850103,87.33705428703591,33.474515409410195,False,0.45339494682609555,0.6974437156507327,0.5754193312384142
SHIP_018070,SUP_00855,PORT_175,PORT_136,Pharmaceuticals,Rail,2806636.1223924523,13771.778542056383,187.9119259425796,Delayed,9.40254624908678,11176.22406263013,2657.002443595733,92.33383377076498,41.55109860046564,False,0.10567702593141971,0.8657427833033379,0.4857099046173788
SHIP_018071,SUP_00331,PORT_084,PORT_126,Automotive,Rail,3301480.2540703434,29053.76439777492,325.31353643138107,Delivered,11.677898755598529,20836.53356440544,2441.874003662132,67.31685236265668,12.381554706778012,False,0.1381861931556665,0.25791061900443496,0.19804840608005073
SHIP_018072,SUP_01464,PORT_125,PORT_096,Electronics,Sea,1122747.4434491743,38218.26097276335,342.0901565402908,In Transit,45.69811393336018,43370.31615115408,3217.298487959744,93.64270995113289,9.704874289640122,False,0.6242510385163658,0.20213420861505293,0.41319262356570935
SHIP_018073,SUP_01262,PORT_007,PORT_058,Electronics,Multimodal,99345.54092488086,41021.24601255786,50.32411855443807,Delivered,5.679336565476255,11341.030417688857,394.8708340155469,85.62585069375045,17.824463145542964,True,0.05248155583655134,0.3713294241963531,0.21190549001645223
SHIP_018074,SUP_00904,PORT_196,PORT_071,Textiles,Rail,4845933.677182837,19912.901081420317,179.24477633688463,Delivered,46.75598207171252,43154.22554727213,2168.642724569772,88.39461780146672,28.84650816926108,False,0.6393653612916185,0.6010057436542086,0.6201855524729135
SHIP_018075,SUP_00292,PORT_129,PORT_038,Automotive,Multimodal,1832871.016947519,21266.03630759369,106.03268761562882,Delivered,9.545847024481729,43747.58459783712,2153.910107896326,83.53882063240468,12.816919717813674,True,0.10772444006059152,0.2669827134424659,0.1873535767515287
SHIP_018076,SUP_00426,PORT_199,PORT_148,Automotive,Rail,3593955.3522451697,30867.941409669605,22.606741951412243,Delivered,52.92187216722301,48807.06770184745,2841.93180025568,79.02199881509117,42.00213079363921,True,0.727460701080782,0.8751413489834992,0.8013010250321406
SHIP_018077,SUP_00295,PORT_022,PORT_047,Textiles,Air,2361750.5787331536,10675.80623316854,64.79432714913142,Delivered,16.5478718336797,5340.472400739295,705.8477474095795,77.06727108267711,5.891128088417622,False,0.20776607966548594,0.12266373022757844,0.16521490494653218
SHIP_018078,SUP_00833,PORT_057,PORT_079,Food & Beverage,Sea,1288208.8705259594,28308.60978022312,178.421416524393,In Transit,57.9407454386399,22912.98467350477,3310.749993714382,81.40295578033411,0.7324943715810797,True,0.7991680035716507,0.015168614487746871,0.4071683090296988
SHIP_018079,SUP_00500,PORT_094,PORT_028,Textiles,Sea,4767806.522878944,33343.13113401602,191.90214513844268,Delivered,26.39852532670045,30744.07288734687,875.3444637821475,72.78836575369755,36.86582796122755,False,0.34850758708301754,0.768111562076376,0.5583095745796968
SHIP_018080,SUP_01580,PORT_125,PORT_188,Food & Beverage,Road,2755285.7711876286,3183.555526193035,392.6860714638969,Delayed,50.14790923133997,27087.62212386916,3768.34829755818,67.19980385501022,22.679652481015484,False,0.6878276223826886,0.4725013949552051,0.5801645086689469
SHIP_018081,SUP_00845,PORT_073,PORT_022,Pharmaceuticals,Rail,1704733.404572029,29945.602895421856,46.947248238868966,Delivered,35.606073383648024,20209.533104388105,2900.7511008825018,64.56600707512203,33.05082725121352,False,0.48006070628189174,0.6886149423547528,0.5843378243183223
SHIP_018082,SUP_01616,PORT_186,PORT_113,Pharmaceuticals,Rail,3683621.793499952,44603.8706843862,170.02590329392595,Delivered,71.72262414325432,20371.51511977507,787.785065329258,94.7786971632247,0.9043106888859214,False,0.9960770091830334,0.018748906465910747,0.507412957824472
SHIP_018083,SUP_01710,PORT_027,PORT_179,Pharmaceuticals,Road,3107660.298350535,24112.027172646674,464.91085117182274,Delivered,31.16572404705625,4304.086362834197,1649.1587082804513,61.79348504244743,34.897766196939,True,0.41661908187239066,0.7271012793643348,0.5718601806183627
SHIP_018084,SUP_00653,PORT_038,PORT_024,Pharmaceuticals,Multimodal,3520847.303599093,34515.73222111854,76.61694032631911,Delivered,62.53111761064547,30618.29105804904,151.07353277805117,85.62824592384285,5.227574595487791,True,0.864753083744584,0.10883666604016352,0.4867948748923738
SHIP_018085,SUP_01061,PORT_128,PORT_073,Textiles,Sea,4152108.242747921,34914.427959008826,13.076928275366363,Delivered,65.98108323417254,9369.243222315648,4247.534991514121,61.082846358756456,28.1125822868328,False,0.9140445711304598,0.5857122663486583,0.7498784187395591
SHIP_018086,SUP_01550,PORT_076,PORT_061,Pharmaceuticals,Sea,816655.811891262,39567.4629670725,79.3861735402165,Delivered,44.19397210613382,25021.12003579369,2724.8196108588354,97.17116151281854,37.82565845530487,True,0.6027605670178418,0.7881124180616954,0.6954364925397686
SHIP_018087,SUP_00634,PORT_141,PORT_002,Textiles,Sea,310849.8997637862,22356.31883341163,481.5361745347407,In Transit,16.958052282741683,12442.505142687773,3631.071446800135,86.22907498525436,42.83943818389135,False,0.21362654514171908,0.8925890802560668,0.5531078126988929
SHIP_018088,SUP_01421,PORT_097,PORT_109,Automotive,Air,2316548.46360846,34871.35341774199,255.3728018883608,Delivered,60.53913532024953,36609.34180106023,3937.5416543231927,94.3760154128932,39.16809786183743,True,0.8362925769875466,0.8160860419512826,0.8261893094694146
SHIP_018089,SUP_00750,PORT_143,PORT_089,Automotive,Multimodal,116909.82998347358,4182.472243956498,321.0509436517477,Delivered,62.06280054723857,6980.73369354721,739.2484816513445,68.19495856959207,30.650560046210916,False,0.8580619896461126,0.6385984040286896,0.7483301968374011
SHIP_018090,SUP_00396,PORT_080,PORT_183,Electronics,Road,1052826.313818134,24776.46920048624,50.35160201771495,Delivered,4.5387391053552015,30261.555485496967,3306.8885343156726,97.47895855049492,33.224851205545065,False,0.03618523539367097,0.692241236862021,0.36421323612784595
SHIP_018091,SUP_01591,PORT_098,PORT_004,Automotive,Sea,832406.65373621,42747.52157353382,211.47878510404823,Delayed,69.3842112100237,25263.58915146705,1387.369681054377,91.1917791515604,43.16953148466728,False,0.9626668642194829,0.8994675328696031,0.931067198544543
SHIP_018092,SUP_01948,PORT_048,PORT_058,Food & Beverage,Rail,3827915.158981864,42266.7525211147,257.2142671068001,Delivered,53.352527538609024,29180.837267655257,4657.37088218313,85.29705062252256,8.868139312581752,True,0.7336137026242093,0.18469840523384057,0.4591560539290249
SHIP_018093,SUP_01046,PORT_015,PORT_127,Food & Beverage,Rail,3917686.510160455,24350.79418089457,243.2658999028557,Damaged,28.14602714709,6968.264410034229,2522.503947887897,63.31064262670853,10.939401505106437,False,0.37347507178753586,0.22785916859377836,0.3006671201906571
SHIP_018094,SUP_01364,PORT_099,PORT_013,Pharmaceuticals,Multimodal,670752.9021371448,44131.338229170135,430.2326211576623,Delivered,56.986160059044096,27776.0773162285,83.86116002373787,98.22466434141548,30.182187542172485,False,0.7855293363118351,0.6288385026100944,0.7071839194609648
SHIP_018095,SUP_00495,PORT_040,PORT_155,Electronics,Air,1562549.99947088,7577.426930606235,102.27403289694792,Delivered,37.866987921984,28880.44807809515,1628.7178808196898,99.1307371724274,9.42179102902823,True,0.5123635906025176,0.19623534671986395,0.3542994686611908
SHIP_018096,SUP_01427,PORT_030,PORT_030,Textiles,Road,3551581.042097965,42144.95942768465,197.79435310169976,In Transit,4.746841474874987,21462.458394195637,3351.775916646039,75.49565283569737,33.353939122156724,False,0.03915850424371488,0.6949311585154028,0.36704483137955884
SHIP_018097,SUP_01227,PORT_112,PORT_110,Textiles,Sea,1018771.4591319248,2126.178797581909,317.0283840894484,Delivered,15.714795099697978,49462.05475067267,260.3603585723302,60.30778093362487,2.9588674210363344,True,0.19586347082657668,0.06156156304118603,0.12871251693388136
SHIP_018098,SUP_00926,PORT_023,PORT_103,Textiles,Road,1742540.798050881,5949.36289263077,397.1385778186896,Delivered,44.80422080114323,15920.615833067464,58.657248833054624,83.62098740734548,2.0675298047752837,False,0.61147951356246,0.04298795508942705,0.32723373432594355
SHIP_018099,SUP_00950,PORT_009,PORT_122,Pharmaceuticals,Road,1839471.5215215972,3944.383641254434,251.2856442353472,Delivered,48.866570095679805,7825.561326383993,1219.804770913259,60.37567348778765,14.52695830118713,True,0.6695204510266298,0.30261633380193437,0.4860683924142821
SHIP_018100,SUP_01370,PORT_160,PORT_062,Electronics,Rail,364228.28903213976,37756.962924876745,349.75186537802324,Delivered,65.77822209785788,45575.154930687146,439.8399381272746,98.20756574775749,2.760294802029716,False,0.911146186557133,0.05742372580858488,0.48428495618285894
SHIP_018101,SUP_01039,PORT_035,PORT_193,Automotive,Air,995975.9215789636,36751.65574375242,26.67283432388251,Delivered,56.66423104972572,5210.261594769935,4461.615556587266,75.58048876649674,21.716534215841385,False,0.7809297659295247,0.4524320287103917,0.6166808973199582
SHIP_018102,SUP_01054,PORT_049,PORT_011,Automotive,Sea,1083232.753129571,29141.91703234987,108.69992914681607,Delivered,53.79138457588949,11033.609031509046,2397.7467110773027,94.8677344189006,45.5507903065909,False,0.7398838857152504,0.9490879763280595,0.844485931021655
SHIP_018103,SUP_01053,PORT_096,PORT_087,Pharmaceuticals,Rail,3652212.90020022,44385.12353844912,9.715734126374626,Delivered,40.7729300091808,49467.55564747058,1662.5711708798624,83.35480637436282,26.387325535473668,True,0.5538823253859403,0.5497615312609955,0.5518219283234679
SHIP_018104,SUP_01788,PORT_173,PORT_177,Food & Beverage,Rail,1444072.910435269,43390.71123857508,340.865542248192,Delayed,14.074670554460331,21084.399260128528,2471.525736923558,87.19487547913374,6.088574920988231,False,0.1724301421633781,0.12677810843015735,0.14960412529676773
SHIP_018105,SUP_00160,PORT_016,PORT_017,Textiles,Rail,3713926.7656366224,14257.29337721283,26.5910469950322,Delayed,54.629497484427866,5817.681390638177,1647.655519395254,72.13663383598399,36.35257791171777,True,0.7518584490492828,0.7574165066597721,0.7546374778545275
SHIP_018106,SUP_01653,PORT_032,PORT_143,Food & Beverage,Rail,2585490.501842451,18971.87137827993,192.0802647954501,Lost,33.50915053815046,5284.086324083727,3646.5247251517712,84.54807363015688,18.29774694978589,False,0.45010085819438317,0.3811916668186263,0.4156462625065047
SHIP_018107,SUP_00670,PORT_025,PORT_155,Automotive,Road,408324.5001544292,49810.172684212455,61.10424811135144,Delayed,13.31985864220666,34972.647773159035,4206.049635789683,97.13726523602963,18.170801037609493,False,0.16164574431377776,0.378546380048689,0.2700960621812334
SHIP_018108,SUP_00620,PORT_094,PORT_117,Pharmaceuticals,Air,1097425.875125419,32134.75643793365,9.412094837290336,In Transit,28.290859908255808,39775.17310281341,2767.214395913704,96.57652376849045,23.91317757168093,False,0.37554437420938647,0.4982054727532275,0.43687492348130696
SHIP_018109,SUP_00627,PORT_037,PORT_138,Food & Beverage,Road,229276.25226818112,16098.734411169791,384.61565395404426,Delivered,49.28641484072825,7952.494703496974,269.84260077788963,63.95425511464003,44.82625525015023,False,0.6755189954218126,0.933990184155791,0.8047545897888018
SHIP_018110,SUP_00272,PORT_037,PORT_156,Automotive,Air,4828279.463495078,47822.83464260364,382.76575625576334,Delivered,39.75954882064275,2080.2582957722816,1126.685989949083,67.26836638057411,14.933090759196844,False,0.5394036112412934,0.31107928309739796,0.4252414471693457
SHIP_018111,SUP_00420,PORT_163,PORT_130,Pharmaceuticals,Air,4130653.9186312906,20518.923017018416,6.784316510202679,Delivered,54.8853088767454,47402.93538357213,2389.541251712399,66.18544650762188,9.479248623675566,True,0.7555133619943839,0.19743264257876347,0.4764730022865737
SHIP_018112,SUP_00850,PORT_045,PORT_035,Textiles,Sea,1346038.513921235,9886.8914557175,94.1474504468705,Delivered,56.60211382697731,45468.68083316082,1260.2883061858329,68.80378357999851,3.289068412892979,False,0.7800422642452561,0.06844225971115701,0.4242422619782066
SHIP_018113,SUP_00489,PORT_136,PORT_143,Electronics,Road,1763604.574126957,15637.64009520599,233.41666100919423,Delivered,69.34100542474,26320.330263100368,640.0754589624053,62.94270634423623,11.620624203511492,False,0.9620495602655581,0.24205442199404453,0.6020519911298013
SHIP_018114,SUP_00176,PORT_175,PORT_187,Automotive,Multimodal,3549239.723788969,24889.77726522637,497.0759050777862,Delivered,17.22978352621024,23886.4484137657,3570.757158647104,64.33142947983136,22.999924157047904,False,0.2175089134379241,0.47917518549220933,0.34834204946506675
SHIP_018115,SUP_01255,PORT_036,PORT_161,Electronics,Air,2284733.2383095813,29200.30370206771,58.81544802645016,In Transit,15.972074330931877,28161.69165170552,4005.441441410568,89.66877931845536,8.02304537827526,True,0.19953935556424784,0.16708841870139599,0.18331388713282193
SHIP_018116,SUP_00796,PORT_118,PORT_055,Pharmaceuticals,Multimodal,3002370.0891197324,7644.790148470637,78.72331567838359,Delivered,46.16416603806444,38723.05841243216,2875.7522921805125,68.329537475559,46.74206597843889,False,0.6309097719493977,0.9739116647797904,0.8024107183645941
SHIP_018117,SUP_01342,PORT_082,PORT_075,Automotive,Rail,136870.07149002436,30122.22308280627,465.5481309278703,Delivered,22.593081887969017,46496.11540827723,2216.7938248993505,84.09327015213373,11.803957289243447,False,0.29413719974387487,0.24587469929060404,0.27000594951723944
SHIP_018118,SUP_00762,PORT_103,PORT_052,Textiles,Air,4623806.505501979,23078.145030443557,137.7605785111667,Delivered,43.14768225398616,9357.80288657548,509.64168412003113,95.9307794143722,47.04561956199804,True,0.5878116693542238,0.9802370853056621,0.7840243773299429
SHIP_018119,SUP_00467,PORT_138,PORT_019,Textiles,Air,1296272.3074826454,36433.22932945503,389.8161385159985,Delivered,13.576418434051734,9248.689690744772,4048.198698236591,87.2663900113154,16.293529378688152,False,0.16531135003958947,0.3394279728641982,0.2523696614518938
SHIP_018120,SUP_00440,PORT_001,PORT_167,Pharmaceuticals,Road,3284490.417054958,2165.24856637262,40.01454181821296,In Transit,27.797206989464552,20699.31145136533,2839.5723515355994,95.2767387495429,20.5520468274854,False,0.36849129331673597,0.42816655194658226,0.3983289226316591
SHIP_018121,SUP_01080,PORT_196,PORT_188,Electronics,Air,4750128.942310927,49262.351424207074,345.7106430998327,Delivered,36.36575099253048,9172.61410590518,2554.0046608691723,75.50275092043947,24.14821521713645,True,0.4909146229181042,0.5031031647174774,0.4970088938177908
SHIP_018122,SUP_01355,PORT_143,PORT_010,Food & Beverage,Multimodal,3304686.949565689,6657.212454800554,263.9787221008981,In Transit,8.371177492575303,9940.559807769388,4184.179096034625,74.07911908769614,16.767922274346816,False,0.09094131386951289,0.3493133266272589,0.22012732024838588
SHIP_018123,SUP_00273,PORT_096,PORT_200,Textiles,Air,3771531.41010639,41455.395459389816,184.30659379681637,Delayed,39.91333559365613,22291.10056234893,1385.8874346667887,70.27016462098268,19.58641289935909,False,0.5416008443761424,0.40804476455790517,0.4748228044670238
SHIP_018124,SUP_00702,PORT_092,PORT_066,Electronics,Sea,4830728.084236348,38210.93273802872,356.3212168017324,Delayed,42.26888222718426,29500.62406515362,2211.558790236746,86.8673758486863,21.513806738073,True,0.5752557875969071,0.44820761292850897,0.511731700262708
SHIP_018125,SUP_01045,PORT_087,PORT_184,Electronics,Sea,3372059.843423968,41716.714656836535,352.38528583360386,Delivered,38.313858607447855,20016.288129171207,3022.835617079317,89.94290729721352,1.2299990308408155,True,0.518748268932483,0.025535568969063716,0.2721419189507734
SHIP_018126,SUP_00165,PORT_131,PORT_007,Automotive,Road,2533310.577008178,12238.91893790182,235.9526134364424,Delivered,4.869999645050126,13047.694584044826,4803.271706947661,94.85183628141108,26.298608713582134,True,0.04091813029629249,0.5479128586161098,0.2944154944562012
SHIP_018127,SUP_01516,PORT_115,PORT_090,Food & Beverage,Sea,2658021.57720142,41104.88451204908,460.6931744576973,Delivered,38.48356684403595,4227.173340553333,4874.668532470926,78.38738975497549,15.495311740304324,True,0.5211729804559878,0.3227947901003979,0.42198388527819286
